subj_id,Duration,A,B,C,D,E,F,notA,notB,notC,notD,notE,notF,BgA,BgnotA,CgB,CgnotB,DgB,DgnotB,EgB,EgnotB,FgA,FgnotA,check77,Gov_Subsidies,Energy_tax,Coal_Regulations,Solar_subsidy,Business_tax,Gas_tax,Gas_guzzler,Fuel_efficiency,Age,Gender,Race,Education_level,Political_Party,Political_Views,Past_Voting
be5a0c578a69d93412449f837f17633b,1933,50,70,60,90,80,80,90,50,10,5,10,20,10,70,80,20,90,40,90,40,10,90,77,Definitely yes,Definitely yes,Probably yes,Definitely yes,Probably yes,Probably no,Probably yes,Definitely yes,39,Female,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
755a280914166f2c32d1eb7b2d4c3e47,469,1,98,80,97,95,80,95,5,10,4,5,15,50,90,90,40,97,74,96,79,50,75,77,Probably yes,Probably no,Definitely no,Probably no,Probably yes,Probably no,Probably no,Probably no,35,Male,Asian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
de70a9322a5fb34d3198a3d43b7bebd4,1273,50,20,60,15,50,25,40,60,70,65,60,70,30,85,70,30,70,30,40,20,10,50,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably no,Definitely no,Definitely yes,Probably yes,44,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
2c397ec10f93c0cdecbd7e5cb103954b,2098,30,50,30,40,30,50,30,30,50,60,40,30,20,50,50,50,40,50,70,50,50,40,77,Probably yes,Probably yes,Probably no,Definitely yes,Probably yes,Probably no,Probably yes,Probably yes,30,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
505d863657994ead0c669e67199a0707,686,0,12,24,45,40,13,41,4,20,13,8,22,6,5,29,6,16,10,25,10,16,2,77,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely yes,Definitely yes,Probably yes,34,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Slightly Conservative,Joe Biden
9f63efcd2058bf2d2c332d558a2f75db,382,5,5,30,70,60,5,75,90,80,10,30,85,5,40,60,10,75,30,80,30,5,20,77,Probably no,Probably no,Probably no,Probably yes,Definitely no,Definitely no,Definitely yes,Probably no,63,Female,White or Caucasian,Some graduate education,Democratic Party,Very Liberal,Joe Biden
c20c832c3ddf027f69d753649437d5c6,447,12,14,15,23,12,21,13,32,12,34,15,32,23,23,15,32,14,43,15,32,15,14,77,Probably yes,Definitely yes,Probably yes,Definitely yes,Probably no,Probably yes,Probably yes,Probably yes,6,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Conservative,Joe Biden
6acd6aa0babee0939d88c9532839b846,659,10,70,50,65,85,30,75,25,30,25,33,25,15,70,60,20,80,40,75,30,10,60,77,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,Probably yes,39,Female,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Joe Biden
04e9a932af41f7a4f236370d8da458d3,1074,20,80,75,75,50,55,65,75,30,35,50,20,60,70,85,55,80,60,75,55,55,75,77,Definitely no,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably no,Probably yes,28,Female,Multiracial or Biracial,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
fcb508170b188357f07b0b81a99e41ce,566,10,85,90,95,90,90,85,10,10,10,10,10,10,95,90,10,95,10,95,10,10,90,77,Definitely yes,Probably no,Probably yes,Probably yes,Probably no,Definitely no,Definitely no,Probably yes,48,Female,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
30ffd48ea011ed313fbffcdf83545df7,371,30,50,70,70,80,50,65,30,40,30,20,50,25,70,80,60,90,60,90,60,50,70,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,34,Male,White or Caucasian,Some graduate education,Democratic Party,Very Liberal,Joe Biden
6ee172de866988a416c831288bdd486a,471,15,40,50,50,50,35,60,50,50,50,50,60,15,80,70,40,80,30,75,30,10,25,77,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably no,29,Male,Prefer not to say,Bachelor’s Degree,Prefer not to say,Prefer not to say,Prefer not to say
cf536b34393147275c7cd5cf41b81b41,258,0,100,40,100,100,100,100,0,70,0,0,0,60,100,40,0,100,30,100,30,20,100,77,Probably yes,Definitely yes,Probably yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,Probably no,37,Male,White or Caucasian,Bachelor’s Degree,Independent,Very Conservative,Did not vote
38fbbd3f29acc2f6989f3e6995c94541,276,13,80,88,98,98,94,81,5,10,3,2,6,72,99,95,25,98,76,98,67,73,92,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably yes,Definitely yes,33,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
092b482957d8f3eac3485c42b6304d3b,389,10,90,88,85,85,85,85,15,20,10,15,10,20,90,80,10,85,20,90,60,36,86,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,36,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
03d1f5fb3dc261141936113e3e97f99b,530,2,50,50,76,76,60,78,75,50,67,60,45,60,60,60,40,77,67,60,50,32,45,50,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably no,Probably yes,Probably yes,36,Male,White or Caucasian,High School Diploma,Independent,Slightly Conservative,Did not vote
0f5cceb670074ce0503dd09a8de279ae,333,10,50,1,10,25,50,70,50,97,70,20,50,10,30,3,2,30,5,50,5,5,50,77,Definitely yes,Probably no,Probably no,Probably yes,Probably yes,Definitely no,Probably yes,Probably no,31,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Did not vote
83994937c0f4056d4016da1c467f4086,506,10,80,55,65,90,60,65,15,25,25,10,15,50,90,70,70,65,40,90,70,30,90,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely no,Probably yes,Probably yes,44,Female,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,Joe Biden
05481f178a2316e4937c5d21b29fb402,332,0,42,35,55,40,40,99,0,10,1,0,5,0,30,40,30,45,30,40,45,5,45,75,Probably yes,Probably yes,Probably no,Probably yes,Probably yes,Probably no,Probably no,Probably no,57,Female,White or Caucasian,Other,Democratic Party,Neither Liberal nor Conservative,Joe Biden
74ff3ec84ac37d4e4f340fd0db0b43a9,383,10,50,75,70,60,85,100,15,0,0,15,15,85,75,85,40,65,20,73,20,15,65,77,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably no,Definitely no,Definitely yes,Probably yes,29,Female,Black or African American,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
420ea0d51a44eefad31fc47d3d4a8071,412,15,70,65,70,65,35,45,25,55,25,35,35,10,75,65,15,65,20,70,35,15,35,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably yes,Definitely yes,35,Male,Hispanic or Latinx,Bachelor’s Degree,Independent,Slightly Conservative,Joe Biden
c92a5f733f937d8484f665d312977a06,2346,20,65,40,65,75,75,40,20,15,10,15,25,10,70,65,10,70,30,80,20,15,75,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably yes,Definitely yes,Definitely yes,26,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
b4828b2bafa4005dd9281af8f4d7b5b7,500,25,20,20,20,50,75,60,90,25,50,80,10,5,30,20,10,50,10,50,20,20,70,77,Probably yes,Probably no,Probably yes,Probably yes,Probably no,Definitely no,Probably no,Probably yes,65,Male,White or Caucasian,Bachelor’s Degree,Independent,Slightly Conservative,Donald Trump
6b75794626e6f3afd67a8ed0b68b5edb,463,5,50,10,50,80,60,70,40,10,20,15,10,40,60,70,35,60,40,90,40,25,60,77,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Probably yes,Probably yes,Probably no,30,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
eb3b9609f39cd9db26116c3a401fbd0d,388,0,95,75,75,75,66,90,5,20,0,5,5,15,90,70,20,85,40,75,75,5,66,77,Definitely yes,Probably yes,Probably yes,Probably no,Definitely no,Definitely yes,Definitely yes,Definitely yes,52,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Slightly Conservative,Joe Biden
5cc408f00ec97cfcf6e898fe9c91cd57,552,1,55,90,100,100,50,80,30,40,20,0,50,20,70,60,40,100,40,100,30,30,60,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely no,Definitely yes,Probably yes,42,Male,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
064e2c411bdab1fd8a09115b1d4f2ab2,761,20,50,50,50,50,40,40,30,40,30,10,30,50,50,50,50,50,50,50,50,20,50,77,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,55,Female,White or Caucasian,Some undergraduate education,Republican Party,Very Conservative,Donald Trump
2c397ec10f93c0cdecbd7e5cb103954b,516,40,50,30,50,30,50,50,50,50,60,50,50,50,60,50,40,50,50,50,50,30,50,77,Probably yes,Probably yes,Probably no,Probably yes,Probably no,Probably no,Probably yes,Probably yes,30,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
c2d11f27f73e41753940eeaeccc57fc7,327,31,81,76,87,88,47,72,18,44,13,36,42,62,82,84,42,88,48,79,65,38,57,77,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely no,Probably no,Probably no,46,Male,White or Caucasian,Some undergraduate education,Independent,Slightly Conservative,Prefer not to say
9f5fd987716100712673c92a7e060ff7,283,0,90,70,100,100,40,100,20,10,10,10,60,40,100,100,50,60,20,100,50,10,30,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely no,Definitely yes,Definitely yes,32,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
134efb52c9d0ce0ebff0bc6735a9a006,892,0,90,50,80,60,95,100,50,50,0,0,50,5,80,80,50,80,50,80,30,5,80,77,Definitely yes,Probably no,Probably no,Probably no,Probably no,Probably no,Definitely yes,Probably no,39,Female,Asian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
57ab2ea7c8e08beaede1717f48f88e32,1176,0,15,15,68,80,24,7,2,47,11,1,12,9,19,31,13,61,47,45,53,27,21,77,Probably no,Definitely no,Definitely no,Probably yes,Definitely no,Definitely no,Definitely no,Probably yes,43,Male,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,Joe Biden
b383e543c1415c39b78877623587c5e2,351,5,55,55,85,90,40,95,15,35,10,10,35,5,90,80,30,95,70,95,70,20,65,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably no,Definitely yes,Definitely yes,27,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
3d3bae165a5ede17d0c565f33f951f35,612,1,50,50,80,75,60,60,50,50,5,1,4,10,60,50,40,75,75,60,70,25,70,77,Probably yes,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Probably yes,51,Male,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Joe Biden
06fc57efda71b577638212d319c30fd6,363,10,70,33,85,65,40,40,20,20,15,20,20,25,55,45,15,85,35,80,30,25,25,77,Probably yes,Definitely no,Probably no,Probably no,Probably no,Definitely no,Probably yes,Probably no,54,Female,White or Caucasian,Master’s Degree,Democratic Party,Neither Liberal nor Conservative,Joe Biden
b5ef1a378cb7facc22afab7035b836a6,462,5,75,33,80,75,80,5,5,5,5,5,20,5,90,80,80,80,80,80,5,5,80,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,29,Male,Asian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
bce000144d7b868ce24a91068607ae6a,379,2,98,97,98,98,60,98,2,1,1,2,40,90,99,97,95,99,97,99,97,20,75,77,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Probably yes,Definitely yes,Probably yes,41,Male,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,Joe Biden
f9c6c70253ddf7bb67036b21a30e9706,404,80,50,66,50,40,60,75,50,20,10,33,60,50,60,75,50,75,40,80,50,20,40,77,Definitely yes,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,61,Male,White or Caucasian,Some graduate education,Independent,Slightly Conservative,Third party candidate
49ea3d8767dc3cf75818fc5b7e2d5c26,413,5,90,30,60,60,60,85,25,70,40,25,40,75,90,30,20,60,40,70,30,20,50,77,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably yes,30,Male,White or Caucasian,High School Diploma,Independent,Neither Liberal nor Conservative,Did not vote
a13cd976eab46562e3d587bf0b337a04,1327,25,40,50,50,30,50,30,25,40,40,40,30,20,30,60,10,60,20,60,20,20,30,77,Probably yes,Probably yes,Definitely yes,Probably yes,Probably yes,Probably no,Probably yes,Probably yes,40,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
89d75e98063b1dc102052ce92f523add,1431,0,95,95,100,100,95,98,10,0,0,0,5,0,0,100,98,100,98,100,80,10,5,77,Definitely yes,Definitely yes,Probably yes,Definitely yes,Probably yes,Probably no,Definitely yes,Probably yes,48,Female,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Joe Biden
7da4e2df16300749c468855e65887bfd,500,15,85,45,90,100,95,90,30,65,5,30,10,15,90,75,5,100,30,100,25,25,90,77,Definitely yes,Probably yes,Probably no,Definitely yes,Probably yes,Probably no,Definitely no,Probably no,30,Female,White or Caucasian,Some graduate education,Democratic Party,Slightly Liberal,Prefer not to say
8c7a24b8b36f85eaf9521f21e1286627,289,20,70,20,80,80,20,99,30,90,30,20,20,60,80,20,20,80,60,75,70,20,30,77,Probably yes,Probably no,Probably no,Probably yes,Probably no,Probably no,Probably yes,Probably yes,43,Male,White or Caucasian,Some undergraduate education,Democratic Party,Neither Liberal nor Conservative,Joe Biden
3ccf754467cc6a7d09ca851a36f1efbe,323,10,85,80,80,90,25,90,30,20,20,10,75,15,70,90,40,90,80,95,60,5,80,77,Definitely yes,Probably yes,Definitely yes,Probably yes,Probably yes,Definitely no,Probably yes,Probably yes,32,Female,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,Joe Biden
2dd15f9c0a5700083d9f9f0987f77408,328,10,90,10,90,30,90,100,20,10,70,70,10,30,30,90,10,30,60,40,10,90,90,77,Probably no,Definitely no,Probably no,Definitely no,Definitely no,Definitely no,Probably no,Probably no,26,Female,Black or African American,Bachelor’s Degree,Republican Party,Slightly Conservative,Donald Trump
c7356a2196f8aadee82ee7874338e0b5,302,0,80,65,70,90,70,99,50,20,10,10,30,50,70,65,40,80,60,75,50,30,70,77,Definitely yes,Probably yes,Definitely yes,Probably yes,Probably yes,Probably no,Definitely yes,Probably yes,38,Male,White or Caucasian,High School Diploma,Independent,Slightly Liberal,Joe Biden
cef84594dd58895e6ce1cde972f18a84,1129,60,100,90,100,100,100,0,0,10,10,0,20,20,50,80,60,100,45,100,50,40,100,77,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably yes,Probably no,Definitely yes,Definitely yes,32,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
6ea573d413a8906e438385ba4b130b97,390,25,70,50,75,85,70,50,10,25,25,10,15,30,90,70,35,90,50,95,75,25,75,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably no,Definitely yes,Probably yes,28,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
7423ed072dc361ae0a6b154fd59ed087,412,0,25,15,30,30,20,100,75,85,70,70,75,20,25,35,10,50,20,30,10,30,30,77,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,41,Female,White or Caucasian,Bachelor’s Degree,Republican Party,Very Conservative,Donald Trump
3533c2880fe9550058c54a1b73b73972,390,0,98,92,100,100,92,100,1,6,3,0,2,60,99,97,89,100,85,100,99,30,99,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,33,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Third party candidate
018be68ddd7a10bc2b7f11ab5f3fb126,3580,20,67,90,80,90,50,80,60,10,10,1,40,30,99,99,90,90,90,99,90,20,70,77,Definitely yes,Probably yes,Probably no,Probably yes,Probably yes,Probably no,Probably yes,Probably yes,23,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Slightly Conservative,Joe Biden
80c9b0a8742d66cbd400b0dafff494e7,2180,10,10,20,10,10,10,90,90,80,90,90,75,10,25,20,10,10,90,33,10,10,10,77,Probably yes,Probably yes,Probably no,Probably yes,Definitely no,Definitely no,Definitely no,Definitely no,47,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Very Conservative,Donald Trump
d088415ac229819fe02823cb7b2311c3,616,50,87,1,3,5,5,3,1,88,95,96,76,0,80,7,2,4,5,15,6,4,43,77,Definitely no,Probably no,Probably no,Probably yes,Definitely no,Definitely no,Definitely no,Definitely no,33,Male,White or Caucasian,Master’s Degree,Independent,Slightly Conservative,Donald Trump
e4de6e59b7a5aa447349b3b56e172964,331,50,66,50,66,66,66,66,33,50,33,33,33,66,66,66,50,66,66,66,66,66,66,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Definitely no,Definitely no,Probably yes,29,Male,Multiracial or Biracial,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Joe Biden
eeaba07942164d57aa937b702c55a0dd,334,10,80,60,30,50,50,70,50,50,20,10,50,10,10,20,30,50,20,60,5,0,50,77,Probably yes,Probably yes,Probably no,Definitely yes,Probably yes,Probably no,Definitely yes,Definitely yes,29,Female,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Did not vote
c572299377e9ec075a068aae62dff3ba,759,10,20,60,70,30,60,30,2,30,10,50,5,35,80,75,40,75,50,60,15,10,100,77,Definitely yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,37,Male,Black or African American,Some undergraduate education,Independent,Very Liberal,Third party candidate
b32e32b80fb4ea372bfb8799f2e0a4a4,337,4,70,40,70,80,70,90,10,30,10,20,40,30,70,40,30,70,30,70,20,10,40,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably no,Definitely yes,Definitely yes,37,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
f621ae763ae9d972a573e7bbefc8c4db,434,0,5,5,5,5,5,98,95,95,95,95,95,5,25,10,2,10,2,10,3,0,25,77,Probably no,Probably no,Definitely no,Probably yes,Definitely no,Definitely no,Definitely no,Definitely no,59,Male,White or Caucasian,Some undergraduate education,Republican Party,Slightly Conservative,Donald Trump
7a26131f7962bea550579400417cbffb,501,15,10,25,15,20,15,60,60,70,15,65,15,5,25,15,5,25,10,20,20,15,10,77,Probably yes,Probably no,Probably yes,Probably yes,Probably no,Probably no,Probably no,Definitely no,38,Male,Hispanic or Latinx,Bachelor’s Degree,Republican Party,Slightly Conservative,Did not vote
017f6fafdc8a43adc5c93a029bed169e,282,50,50,45,45,45,60,75,67,40,45,45,34,50,48,45,60,67,60,45,48,60,45,35,Probably no,Probably yes,Probably yes,Probably yes,Probably no,Probably yes,Probably no,Probably no,23,Male,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Joe Biden
61068618489188a1cbc32999895b41b9,378,50,15,35,10,10,30,50,10,20,40,50,70,10,15,50,15,10,50,15,10,30,30,77,Definitely yes,Probably yes,Probably yes,Probably no,Probably no,Definitely yes,Probably yes,Probably yes,38,Male,White or Caucasian,High School Diploma,Independent,Neither Liberal nor Conservative,Joe Biden
098a2db0335497eb4621c57d81713dc4,1676,50,60,70,20,70,30,70,50,30,20,20,20,40,60,50,50,50,30,50,40,0,50,77,Probably yes,Probably yes,Probably yes,Definitely yes,Probably yes,Definitely no,Probably no,Probably no,27,Male,Black or African American,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
c8d57eeaa5354f936eca10b36a77696d,627,40,50,55,80,70,55,55,35,45,20,20,40,10,90,65,20,85,20,80,20,10,50,77,Probably yes,Probably no,Definitely no,Probably yes,Probably no,Definitely no,Probably no,Probably no,52,Female,Black or African American,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Joe Biden
78798098a8d796843517b19e3a8785d3,3899,50,1,0,5,1,0,50,100,100,99,99,100,1,1,1,1,100,1,5,1,0,0,70,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,45,Female,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Did not vote
60ed76ba1fd799be7cb699b0c7c66348,362,50,50,40,40,40,42,50,50,52,45,40,40,25,60,75,30,100,40,100,35,10,65,77,Definitely yes,Definitely yes,Probably yes,Probably no,Probably no,Probably no,Probably yes,Probably yes,24,Male,Multiracial or Biracial,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
79dc8e46613f8e88c6a38108a08b534b,977,10,35,45,30,25,45,30,10,10,20,20,30,5,50,40,10,20,10,20,5,5,40,77,Definitely yes,Probably no,Probably no,Definitely no,Definitely yes,Probably no,Probably yes,Probably no,31,Male,Black or African American,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,Joe Biden
476ddac7ad1675dc90485299df06be36,434,10,80,85,80,85,70,3,5,2,3,2,10,40,95,90,75,90,60,90,50,40,70,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,37,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
1a9ca056ba10a9074775cebf3798348b,511,11,35,35,30,25,15,60,20,5,15,16,12,20,35,25,30,40,20,35,10,10,15,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably no,Probably no,Probably no,31,Female,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
7caf3d50fe421c31f35cfb14d8d75e4d,559,5,90,75,90,90,50,95,50,25,10,10,50,1,90,75,25,90,10,90,10,1,50,77,Definitely yes,Definitely no,Definitely no,Probably yes,Definitely no,Definitely no,Definitely no,Definitely no,34,Male,Asian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
ab6358237f0354b14f1c7067af9210bc,337,3,20,20,18,12,10,90,70,75,85,88,90,7,25,60,12,14,8,40,13,8,15,77,Probably no,Definitely no,Probably no,Probably yes,Definitely no,Definitely no,Probably yes,Definitely no,32,Male,White or Caucasian,Ph.D. or higher,Republican Party,Very Conservative,Donald Trump
5a5e43d9db46c0bd08ddb41fcb42ecf8,704,15,85,5,80,80,5,15,75,80,10,5,25,60,40,60,60,25,25,85,65,40,5,77,Definitely yes,Probably yes,Probably no,Probably yes,Probably yes,Probably no,Probably yes,Probably no,32,Female,Black or African American,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
bccd076d40c7f569ea99b9beee967df6,331,30,50,70,60,50,40,70,50,30,30,60,60,30,80,80,50,60,50,60,30,20,50,77,Definitely yes,Definitely yes,Definitely yes,Probably no,Probably yes,Probably no,Definitely yes,Probably yes,32,Male,Multiracial or Biracial,Master’s Degree,Democratic Party,Slightly Liberal,Joe Biden
32342e02f563fa88db3bcc854df437bf,3348,4,65,59,72,69,35,80,39,32,34,23,65,32,66,70,35,80,55,93,79,30,67,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Definitely yes,Definitely yes,35,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
ac0bc3f68051a87f99d3ee1d489dd4a9,621,5,40,60,50,50,40,50,50,50,40,50,50,20,50,60,40,50,50,50,50,30,30,77,Definitely yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,44,Male,Black or African American,Some undergraduate education,Republican Party,Slightly Conservative,Did not vote
ecf284904f8906d242ce2cef97b488b1,332,17,30,60,30,26,40,39,60,34,27,25,60,42,47,40,18,36,82,25,25,50,60,74,Probably no,Probably no,Definitely yes,Probably yes,Probably no,Definitely no,Probably no,Definitely no,24,Male,Asian,Some graduate education,Democratic Party,Neither Liberal nor Conservative,Donald Trump
2aa5a9495cd337e84f492cb7dae75020,439,23,24,12,15,12,23,12,34,24,25,16,43,23,34,30,57,25,32,34,20,11,26,11,Definitely yes,Probably no,Probably yes,Definitely yes,Probably yes,Probably yes,Definitely yes,Probably no,31,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
dbb2a33041b7d2b6c9e47e5f84f92db9,542,0,70,95,90,85,95,100,20,20,15,15,5,60,100,95,45,85,35,100,70,40,90,77,Definitely yes,Probably yes,Definitely yes,Definitely yes,Definitely yes,Probably no,Definitely yes,Definitely yes,45,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
ce27eb69c96718dc7bf6a50fe0cc4709,1940,25,35,23,45,45,35,22,25,20,2,12,2,24,20,20,20,20,25,20,25,35,25,77,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,Probably no,Probably no,23,Male,Black or African American,Bachelor’s Degree,Democratic Party,Slightly Liberal,Joe Biden
6bd8cddf0570ac616b26a773919959f2,587,15,65,10,10,20,15,80,30,65,65,50,70,1,60,40,10,20,5,30,10,5,30,77,Definitely yes,Probably yes,Probably yes,Probably no,Definitely no,Probably no,Definitely yes,Definitely yes,29,Male,Asian,Master’s Degree,Democratic Party,Very Liberal,Joe Biden
1bf4f19acd37c5828eee0e911bd3d436,274,13,88,85,69,80,25,79,15,6,5,5,15,24,99,75,33,80,20,88,10,10,30,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Probably yes,Probably no,Probably no,Probably yes,33,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,Joe Biden
e02326947c4db1844cfb30ecf50a167c,342,1,40,2,5,10,5,75,90,95,2,95,20,5,20,7,2,10,4,8,10,10,20,77,Probably no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,40,Male,White or Caucasian,Some undergraduate education,Republican Party,Very Conservative,Donald Trump
222ec118f7e8604872385dba4d000825,318,40,85,60,70,90,60,70,22,30,20,20,38,60,65,40,70,80,70,90,80,50,50,77,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,Definitely yes,31,Male,Hispanic or Latinx,Some undergraduate education,Democratic Party,Very Liberal,Joe Biden
c3c44dd2d33cb8dd555ff4957b82e419,369,5,90,70,80,85,80,95,5,30,10,5,5,10,98,90,5,80,10,90,90,20,70,77,Definitely yes,Probably no,Probably no,Probably yes,Probably no,Definitely no,Probably yes,Probably no,35,Male,White or Caucasian,High School Diploma,Democratic Party,Slightly Liberal,Did not vote
b9d87f767d1a731707a8afc5f12c5786,709,2,70,3,30,30,15,70,30,97,60,65,85,5,85,40,3,40,30,65,35,5,60,77,Probably no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,Definitely no,28,Male,Hispanic or Latinx,Master’s Degree,Independent,Slightly Conservative,Donald Trump
